================================================================================
批量推理结果
模型: /home/minzhi/ws05_fourth_assessment/DeepLearning/best.pth
类别: 3, 4, negative
================================================================================


================================================================================
目录: 3_galaxy_5000_8_1 (共 204 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
roi_256.png          3          0.5550     0.554993     0.323688     0.121319    
roi_257.png          3          0.5547     0.554725     0.323714     0.121561    
roi_258.png          3          0.5546     0.554598     0.323769     0.121632    
roi_259.png          3          0.5545     0.554544     0.323676     0.121780    
roi_260.png          3          0.5543     0.554253     0.323812     0.121936    
roi_261.png          3          0.5545     0.554451     0.323690     0.121859    
roi_262.png          3          0.5545     0.554516     0.323744     0.121740    
roi_263.png          3          0.5547     0.554697     0.323532     0.121771    
roi_264.png          3          0.5542     0.554218     0.323741     0.122041    
roi_265.png          3          0.5540     0.554039     0.323729     0.122232    
roi_266.png          3          0.5543     0.554264     0.323622     0.122114    
roi_267.png          3          0.5541     0.554077     0.323751     0.122172    
roi_268.png          3          0.5544     0.554396     0.323601     0.122003    
roi_269.png          3          0.5539     0.553907     0.323795     0.122298    
roi_270.png          3          0.5543     0.554340     0.323663     0.121997    
roi_271.png          3          0.5540     0.554038     0.323804     0.122158    
roi_272.png          3          0.5545     0.554520     0.323715     0.121765    
roi_273.png          3          0.5547     0.554701     0.323634     0.121665    
roi_274.png          3          0.5554     0.555401     0.323502     0.121097    
roi_275.png          3          0.5548     0.554758     0.323741     0.121501    
roi_276.png          3          0.5549     0.554939     0.323684     0.121377    
roi_277.png          3          0.5552     0.555197     0.323602     0.121201    
roi_278.png          3          0.5548     0.554809     0.323809     0.121382    
roi_279.png          3          0.5548     0.554787     0.323761     0.121452    
roi_280.png          3          0.5549     0.554948     0.323698     0.121354    
roi_281.png          3          0.5550     0.554977     0.323647     0.121375    
roi_282.png          3          0.5546     0.554557     0.323883     0.121560    
roi_283.png          3          0.5555     0.555543     0.323551     0.120906    
roi_284.png          3          0.5551     0.555117     0.323695     0.121188    
roi_285.png          3          0.5550     0.555020     0.323639     0.121341    
roi_286.png          3          0.5553     0.555315     0.323690     0.120995    
roi_287.png          3          0.5550     0.554991     0.323648     0.121361    
roi_288.png          3          0.5546     0.554575     0.323781     0.121645    
roi_289.png          3          0.5547     0.554706     0.323777     0.121517    
roi_290.png          3          0.5551     0.555127     0.323746     0.121127    
roi_291.png          3          0.5554     0.555414     0.323658     0.120929    
roi_292.png          3          0.5554     0.555371     0.323624     0.121005    
roi_293.png          3          0.5550     0.555049     0.323683     0.121268    
roi_294.png          3          0.5547     0.554690     0.323756     0.121554    
roi_295.png          3          0.5550     0.555021     0.323745     0.121235    
roi_296.png          3          0.5547     0.554741     0.323759     0.121500    
roi_297.png          3          0.5552     0.555155     0.323628     0.121217    
roi_298.png          3          0.5546     0.554626     0.323764     0.121610    
roi_299.png          3          0.5548     0.554806     0.323750     0.121443    
roi_51.png           3          0.5559     0.555900     0.323483     0.120617    
roi_52.png           3          0.5555     0.555532     0.323557     0.120911    
roi_53.png           3          0.5559     0.555856     0.323457     0.120687    
roi_54.png           3          0.5557     0.555720     0.323586     0.120694    
roi_55.png           3          0.5559     0.555917     0.323445     0.120637    
roi_56.png           3          0.5562     0.556216     0.323382     0.120402    
roi_57.png           3          0.5558     0.555816     0.323543     0.120641    
roi_58.png           3          0.5560     0.555955     0.323395     0.120650    
roi_59.png           3          0.5561     0.556069     0.323382     0.120548    
roi_60.png           3          0.5559     0.555898     0.323505     0.120597    
roi_61.png           3          0.5556     0.555564     0.323482     0.120954    
roi_62.png           3          0.5558     0.555792     0.323493     0.120715    
roi_63.png           3          0.5556     0.555575     0.323584     0.120841    
roi_64.png           3          0.5556     0.555603     0.323582     0.120816    
roi_65.png           3          0.5560     0.555980     0.323470     0.120550    
roi_66.png           3          0.5561     0.556057     0.323309     0.120634    
roi_67.png           3          0.5558     0.555796     0.323513     0.120691    
roi_68.png           3          0.5559     0.555927     0.323523     0.120550    
roi_69.png           3          0.5556     0.555580     0.323575     0.120845    
roi_70.png           3          0.5557     0.555711     0.323506     0.120783    
roi_71.png           3          0.5558     0.555766     0.323540     0.120694    
roi_72.png           3          0.5558     0.555845     0.323467     0.120688    
roi_73.png           3          0.5559     0.555879     0.323419     0.120702    
roi_74.png           3          0.5560     0.556045     0.323508     0.120448    
roi_75.png           3          0.5556     0.555581     0.323510     0.120909    
roi_76.png           3          0.5556     0.555646     0.323541     0.120813    
roi_77.png           3          0.5558     0.555798     0.323505     0.120697    
roi_78.png           3          0.5557     0.555651     0.323582     0.120768    
roi_79.png           3          0.5559     0.555888     0.323436     0.120677    
roi_80.png           3          0.5556     0.555564     0.323629     0.120807    
roi_81.png           3          0.5558     0.555809     0.323542     0.120650    
roi_82.png           3          0.5559     0.555869     0.323476     0.120655    
roi_83.png           3          0.5559     0.555868     0.323495     0.120637    
roi_84.png           3          0.5560     0.555959     0.323484     0.120557    
roi_85.png           3          0.5559     0.555867     0.323505     0.120628    
roi_86.png           3          0.5555     0.555493     0.323651     0.120857    
roi_87.png           3          0.5563     0.556286     0.323388     0.120326    
roi_88.png           3          0.5555     0.555545     0.323612     0.120843    
roi_89.png           3          0.5556     0.555588     0.323612     0.120800    
roi_90.png           3          0.5560     0.556032     0.323450     0.120518    
roi_91.png           3          0.5554     0.555392     0.323606     0.121002    
roi_92.png           3          0.5559     0.555908     0.323531     0.120561    
roi_93.png           3          0.5559     0.555947     0.323414     0.120639    
